TIME,GEO,UNIT,PRODUCT,INDIC_NRG,Value
2012,Bulgaria,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,277.4
2012,Bulgaria,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,105
2012,Bulgaria,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,15.4
2012,Bulgaria,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,70
2012,Bulgaria,Terajoule,Renewable energies,Gross inland consumption,68128.7
2012,Bulgaria,Terajoule,Hydro power,Gross inland consumption,11613.6
2012,Bulgaria,Terajoule,Wind power,Gross inland consumption,4395.6
2012,Bulgaria,Terajoule,Solar thermal,Gross inland consumption,645
2012,Bulgaria,Terajoule,Solar photovoltaic,Gross inland consumption,2929.9
2012,Czechia,Thousand tonnes,Renewable energies,Gross inland consumption,:
2012,Czechia,Thousand tonnes,Hydro power,Gross inland consumption,:
2012,Czechia,Thousand tonnes,Wind power,Gross inland consumption,:
2012,Czechia,Thousand tonnes,Solar thermal,Gross inland consumption,:
2012,Czechia,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2012,Czechia,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,3687.9
2012,Czechia,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,183.1
2012,Czechia,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,35.8
2012,Czechia,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,13.4
2012,Czechia,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,184.7
2012,Czechia,Terajoule,Renewable energies,Gross inland consumption,154407.1
2012,Czechia,Terajoule,Hydro power,Gross inland consumption,7664.4
2012,Czechia,Terajoule,Wind power,Gross inland consumption,1497.6
2012,Czechia,Terajoule,Solar thermal,Gross inland consumption,561
2012,Czechia,Terajoule,Solar photovoltaic,Gross inland consumption,7735
2012,Denmark,Thousand tonnes,Renewable energies,Gross inland consumption,:
2012,Denmark,Thousand tonnes,Hydro power,Gross inland consumption,:
2012,Denmark,Thousand tonnes,Wind power,Gross inland consumption,:
2012,Denmark,Thousand tonnes,Solar thermal,Gross inland consumption,:
2012,Denmark,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2012,Denmark,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,4183.1
2012,Denmark,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,1.5
2012,Denmark,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,883.1
2012,Denmark,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,21
2012,Denmark,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,8.9
2012,Denmark,Terajoule,Renewable energies,Gross inland consumption,175139.1
2012,Denmark,Terajoule,Hydro power,Gross inland consumption,61.2
2012,Denmark,Terajoule,Wind power,Gross inland consumption,36972
2012,Denmark,Terajoule,Solar thermal,Gross inland consumption,880
2012,Denmark,Terajoule,Solar photovoltaic,Gross inland consumption,373.9
2012,Germany (until 1990 former territory of the FRG),Thousand tonnes,Renewable energies,Gross inland consumption,:
2012,Germany (until 1990 former territory of the FRG),Thousand tonnes,Hydro power,Gross inland consumption,:
2012,Germany (until 1990 former territory of the FRG),Thousand tonnes,Wind power,Gross inland consumption,:
2012,Germany (until 1990 former territory of the FRG),Thousand tonnes,Solar thermal,Gross inland consumption,:
2012,Germany (until 1990 former territory of the FRG),Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2012,Germany (until 1990 former territory of the FRG),Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,32251.7
2012,Germany (until 1990 former territory of the FRG),Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,1870.6
2012,Germany (until 1990 former territory of the FRG),Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,4356.8
2012,Germany (until 1990 former territory of the FRG),Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,576.1
2012,Germany (until 1990 former territory of the FRG),Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,2268.3
2012,Germany (until 1990 former territory of the FRG),Terajoule,Renewable energies,Gross inland consumption,1350314.7
2012,Germany (until 1990 former territory of the FRG),Terajoule,Hydro power,Gross inland consumption,78318
2012,Germany (until 1990 former territory of the FRG),Terajoule,Wind power,Gross inland consumption,182412
2012,Germany (until 1990 former territory of the FRG),Terajoule,Solar thermal,Gross inland consumption,24120
2012,Germany (until 1990 former territory of the FRG),Terajoule,Solar photovoltaic,Gross inland consumption,94967.7
2012,Estonia,Thousand tonnes,Renewable energies,Gross inland consumption,:
2012,Estonia,Thousand tonnes,Hydro power,Gross inland consumption,:
2012,Estonia,Thousand tonnes,Wind power,Gross inland consumption,:
2012,Estonia,Thousand tonnes,Solar thermal,Gross inland consumption,:
2012,Estonia,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2012,Estonia,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,861.5
2012,Estonia,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,3.6
2012,Estonia,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,37.3
2012,Estonia,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,0
2012,Estonia,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,0
2012,Estonia,Terajoule,Renewable energies,Gross inland consumption,36068.4
2012,Estonia,Terajoule,Hydro power,Gross inland consumption,151.2
2012,Estonia,Terajoule,Wind power,Gross inland consumption,1562.4
2012,Estonia,Terajoule,Solar thermal,Gross inland consumption,0
2012,Estonia,Terajoule,Solar photovoltaic,Gross inland consumption,0
2012,Ireland,Thousand tonnes,Renewable energies,Gross inland consumption,:
2012,Ireland,Thousand tonnes,Hydro power,Gross inland consumption,:
2012,Ireland,Thousand tonnes,Wind power,Gross inland consumption,:
2012,Ireland,Thousand tonnes,Solar thermal,Gross inland consumption,:
2012,Ireland,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2012,Ireland,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,779.4
2012,Ireland,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,69
2012,Ireland,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,344.8
2012,Ireland,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,10.2
2012,Ireland,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,0.1
2012,Ireland,Terajoule,Renewable energies,Gross inland consumption,32630.8
2012,Ireland,Terajoule,Hydro power,Gross inland consumption,2887.2
2012,Ireland,Terajoule,Wind power,Gross inland consumption,14436
2012,Ireland,Terajoule,Solar thermal,Gross inland consumption,427
2012,Ireland,Terajoule,Solar photovoltaic,Gross inland consumption,2.3
2012,Greece,Thousand tonnes,Renewable energies,Gross inland consumption,:
2012,Greece,Thousand tonnes,Hydro power,Gross inland consumption,:
2012,Greece,Thousand tonnes,Wind power,Gross inland consumption,:
2012,Greece,Thousand tonnes,Solar thermal,Gross inland consumption,:
2012,Greece,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2012,Greece,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,2447.8
2012,Greece,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,378.6
2012,Greece,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,331
2012,Greece,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,184.4
2012,Greece,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,145.7
2012,Greece,Terajoule,Renewable energies,Gross inland consumption,102486.1
2012,Greece,Terajoule,Hydro power,Gross inland consumption,15850.8
2012,Greece,Terajoule,Wind power,Gross inland consumption,13860
2012,Greece,Terajoule,Solar thermal,Gross inland consumption,7720
2012,Greece,Terajoule,Solar photovoltaic,Gross inland consumption,6098.3
2012,Spain,Thousand tonnes,Renewable energies,Gross inland consumption,:
2012,Spain,Thousand tonnes,Hydro power,Gross inland consumption,:
2012,Spain,Thousand tonnes,Wind power,Gross inland consumption,:
2012,Spain,Thousand tonnes,Solar thermal,Gross inland consumption,:
2012,Spain,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2012,Spain,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,16134.8
2012,Spain,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,1766.6
2012,Spain,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,4253.8
2012,Spain,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,1702.9
2012,Spain,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,704.4
2012,Spain,Terajoule,Renewable energies,Gross inland consumption,675531.2
2012,Spain,Terajoule,Hydro power,Gross inland consumption,73962
2012,Spain,Terajoule,Wind power,Gross inland consumption,178099.2
2012,Spain,Terajoule,Solar thermal,Gross inland consumption,71295
2012,Spain,Terajoule,Solar photovoltaic,Gross inland consumption,29493.6
2012,France,Thousand tonnes,Renewable energies,Gross inland consumption,:
2012,France,Thousand tonnes,Hydro power,Gross inland consumption,:
2012,France,Thousand tonnes,Wind power,Gross inland consumption,:
2012,France,Thousand tonnes,Solar thermal,Gross inland consumption,:
2012,France,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2012,France,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,21123.2
2012,France,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,5044.4
2012,France,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,1282.3
2012,France,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,81.7
2012,France,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,345.3
2012,France,Terajoule,Renewable energies,Gross inland consumption,884386.5
2012,France,Terajoule,Hydro power,Gross inland consumption,211197.6
2012,France,Terajoule,Wind power,Gross inland consumption,53686.8
2012,France,Terajoule,Solar thermal,Gross inland consumption,3420
2012,France,Terajoule,Solar photovoltaic,Gross inland consumption,14458.6
2012,Croatia,Thousand tonnes,Renewable energies,Gross inland consumption,:
2012,Croatia,Thousand tonnes,Hydro power,Gross inland consumption,:
2012,Croatia,Thousand tonnes,Wind power,Gross inland consumption,:
2012,Croatia,Thousand tonnes,Solar thermal,Gross inland consumption,:
2012,Croatia,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2012,Croatia,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,1747.6
2012,Croatia,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,415.9
2012,Croatia,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,28.3
2012,Croatia,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,7.1
2012,Croatia,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,0.2
2012,Croatia,Terajoule,Renewable energies,Gross inland consumption,73166.6
2012,Croatia,Terajoule,Hydro power,Gross inland consumption,17413.2
2012,Croatia,Terajoule,Wind power,Gross inland consumption,1184.4
2012,Croatia,Terajoule,Solar thermal,Gross inland consumption,299
2012,Croatia,Terajoule,Solar photovoltaic,Gross inland consumption,8.7
2012,Italy,Thousand tonnes,Renewable energies,Gross inland consumption,:
2012,Italy,Thousand tonnes,Hydro power,Gross inland consumption,:
2012,Italy,Thousand tonnes,Wind power,Gross inland consumption,:
2012,Italy,Thousand tonnes,Solar thermal,Gross inland consumption,:
2012,Italy,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2012,Italy,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,23885.2
2012,Italy,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,3600.6
2012,Italy,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,1152.8
2012,Italy,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,155.3
2012,Italy,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,1621.8
2012,Italy,Terajoule,Renewable energies,Gross inland consumption,1000026.6
2012,Italy,Terajoule,Hydro power,Gross inland consumption,150750
2012,Italy,Terajoule,Wind power,Gross inland consumption,48265.2
2012,Italy,Terajoule,Solar thermal,Gross inland consumption,6504
2012,Italy,Terajoule,Solar photovoltaic,Gross inland consumption,67902.2
2012,Cyprus,Thousand tonnes,Renewable energies,Gross inland consumption,:
2012,Cyprus,Thousand tonnes,Hydro power,Gross inland consumption,:
2012,Cyprus,Thousand tonnes,Wind power,Gross inland consumption,:
2012,Cyprus,Thousand tonnes,Solar thermal,Gross inland consumption,:
2012,Cyprus,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2012,Cyprus,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,129.1
2012,Cyprus,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,0
2012,Cyprus,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,15.9
2012,Cyprus,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,64.5
2012,Cyprus,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,1.9
2012,Cyprus,Terajoule,Renewable energies,Gross inland consumption,5403.2
2012,Cyprus,Terajoule,Hydro power,Gross inland consumption,0
2012,Cyprus,Terajoule,Wind power,Gross inland consumption,666
2012,Cyprus,Terajoule,Solar thermal,Gross inland consumption,2700
2012,Cyprus,Terajoule,Solar photovoltaic,Gross inland consumption,77.6
2012,Latvia,Thousand tonnes,Renewable energies,Gross inland consumption,:
2012,Latvia,Thousand tonnes,Hydro power,Gross inland consumption,:
2012,Latvia,Thousand tonnes,Wind power,Gross inland consumption,:
2012,Latvia,Thousand tonnes,Solar thermal,Gross inland consumption,:
2012,Latvia,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2012,Latvia,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,1651.4
2012,Latvia,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,318.7
2012,Latvia,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,9.8
2012,Latvia,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,0
2012,Latvia,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,0
2012,Latvia,Terajoule,Renewable energies,Gross inland consumption,69139.6
2012,Latvia,Terajoule,Hydro power,Gross inland consumption,13345.2
2012,Latvia,Terajoule,Wind power,Gross inland consumption,410.4
2012,Latvia,Terajoule,Solar thermal,Gross inland consumption,0
2012,Latvia,Terajoule,Solar photovoltaic,Gross inland consumption,0
2012,Lithuania,Thousand tonnes,Renewable energies,Gross inland consumption,:
2012,Lithuania,Thousand tonnes,Hydro power,Gross inland consumption,:
2012,Lithuania,Thousand tonnes,Wind power,Gross inland consumption,:
2012,Lithuania,Thousand tonnes,Solar thermal,Gross inland consumption,:
2012,Lithuania,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
